gameCode;name;isActive;mobileGameCode;seoFriendlyGameName;desktopGameType;mobileGameType;liveLaunchAlias;bingoGameType;vfGameType;jackpotCode;demoModeSupport;gameMode;gameProvider;urlCustomParameters;isExcludedFromPGG;isExcludedFromSitemap;deviceAvailability_mobile;deviceAvailability_tablet;deviceAvailability_desktop;browserAvailability_edge;browserAvailability_safari;browserAvailability_chrome;browserAvailability_firefox;browserAvailability_other;osAvailability_ios;osAvailability_macintosh;osAvailability_android;osAvailability_windows;osAvailability_other;defaultGameImage;landscape_layout1x1_mainImage;landscape_layout1x1_mobileImage;landscape_layout1x1_guestMainImage;landscape_layout1x1_guestMobileImage;landscape_layout1x2_mainImage;landscape_layout1x2_mobileImage;landscape_layout1x2_guestMainImage;landscape_layout1x2_guestMobileImage;landscape_layout2x1_mainImage;landscape_layout2x1_mobileImage;landscape_layout2x1_guestMainImage;landscape_layout2x1_guestMobileImage;landscape_layout2x2_mainImage;landscape_layout2x2_mobileImage;landscape_layout2x2_guestMainImage;landscape_layout2x2_guestMobileImage;square_layout1x1_mainImage;square_layout1x1_mobileImage;square_layout1x1_guestMainImage;square_layout1x1_guestMobileImage;square_layout1x2_mainImage;square_layout1x2_mobileImage;square_layout1x2_guestMainImage;square_layout1x2_guestMobileImage;square_layout2x1_mainImage;square_layout2x1_mobileImage;square_layout2x1_guestMainImage;square_layout2x1_guestMobileImage;square_layout2x2_mainImage;square_layout2x2_mobileImage;square_layout2x2_guestMainImage;square_layout2x2_guestMobileImage;portrait_layout1x1_mainImage;portrait_layout1x1_mobileImage;portrait_layout1x1_guestMainImage;portrait_layout1x1_guestMobileImage;portrait_layout1x2_mainImage;portrait_layout1x2_mobileImage;portrait_layout1x2_guestMainImage;portrait_layout1x2_guestMobileImage;portrait_layout2x1_mainImage;portrait_layout2x1_mobileImage;portrait_layout2x1_guestMainImage;portrait_layout2x1_guestMobileImage;portrait_layout2x2_mainImage;portrait_layout2x2_mobileImage;portrait_layout2x2_guestMainImage;portrait_layout2x2_guestMobileImage;articleId;mobileArticleId;description;isGameNew;isGamePopular;isGameHot;isGameExclusive;additionalAssets_Bingo-Page;gameLabelsData_Trending;gameLabelsData_Exclusive;gameLabelsData_Popular;gameLabelsData_Hot;gameLabelsData_New;gamesCustomFields_hideGameBonusLabel;gamesCustomFields_Jackpot;gamesCustomFields_Volatility;gamesCustomFields_RTP;gamesCustomFields_bingoRoomImage;gamesCustomFields_bingoRoomTitle;gamesCustomFields_bingoRoomLabel;gamesCustomFields_gameInfoUrl
rrd;Royal Respin Deluxe;true;rrd;rrd;CASINO;NGM;;;Sevens High (QS) SA;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Royal_Respin/300x300NoNews.jpg;/library/Games2017/Royal_Respin/300x300NoNews.jpg;/library/Games2017/Royal_Respin/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
www;Wolves Wolves Wolves;true;www;www;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Wolves/300x300NoNews.jpg;/library/Games2017/Wolves/300x300NoNews.jpg;/library/Games2017/Wolves/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_nature,paylines_26-50,features_special_wilds,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
300-2011-102;Lil Lady Bingo;false;300-2011-102;300-2011-102;IGT;IGT;;;Sevens High (QS) SA;;unavailable;;IGT;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Lil_Lady_Bingo/300x300NoNews.jpg;/library/Games2017/Lil_Lady_Bingo/300x300NoNews.jpg;/library/Games2017/Lil_Lady_Bingo/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_bingo_games,bonus_type_bingo_bonus}}};false;false;false;false;;;;;;;;;;;;;;
300-2062-102;Monkey Drop;false;300-2062-102;300-2062-102;GPAS;GPAS;;;Sevens High (QS) SA;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Monkey_Drop/300x300NoNews.jpg;/library/Games2017/Monkey_Drop/300x300NoNews.jpg;/library/Games2017/Monkey_Drop/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
whk2;White King 2;true;whk2;whk2;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/White_King_II/300x300NoNews.jpg;/library/Games2017/White_King_II/300x300NoNews.jpg;/library/Games2017/White_King_II/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_nature,paylines_26-50,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
TrickOTreat;Trick O Treat;false;TrickOTreat;trickotreat;GPAS;GPAS;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/TrickOTreat/300x300NoNews1.jpg;/library/Games2017/TrickOTreat/300x300NoNews1.jpg;/library/Games2017/TrickOTreat/300x300NoNews1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
yclong;Yun Cong Long;true;yclong;yclong;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/Header-2.jpg;/library/2018-games/Header-2.jpg;/library/2018-games/Header-2.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_26-50,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
fcgz;Fei Cui Gong Zhu;true;fcgz;fcgz;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/fei-cui-gong-zhu.jpg;/library/2018-games/fei-cui-gong-zhu.jpg;/library/2018-games/fei-cui-gong-zhu.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
fow;Forest of Wonders;false;fow;fow;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/forest-of-wonders.jpg;/library/2018-games/forest-of-wonders.jpg;/library/2018-games/forest-of-wonders.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_nature,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;true;false;false;;;;;;;;;;;;;;
fmn;Fruit Mania;false;fmn;fmn;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/fruit-mania.jpg;/library/2018-games/fruit-mania.jpg;/library/2018-games/fruit-mania.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_jackpot_slots,theme_nature,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
ges;Geisha Story;true;ges;ges;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/geisha-story.jpg;/library/2018-games/geisha-story.jpg;/library/2018-games/geisha-story.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
xufe;Xuan Pu Lian Huan;false;xufe;xufe;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/header-1.jpg;/library/2018-games/header-1.jpg;/library/2018-games/header-1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
murder;Murder Mystery;true;murder;murder;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/3/murder-mystery.jpg;/library/2019-games/Child_Friendly/3/murder-mystery.jpg;/library/2019-games/Child_Friendly/3/murder-mystery.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_26-50,features_special_wilds,features_freerounds,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
jqw;Jin Qian Wa;false;jqw;jqw;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/jin-qian-wa.jpg;/library/2018-games/jin-qian-wa.jpg;/library/2018-games/jin-qian-wa.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_26-50,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
ashneo;Neon Life;false;ashneo;ashneo;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/neon-life.jpg;/library/2018-games/neon-life.jpg;/library/2018-games/neon-life.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_51_and_more,features_freerounds,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
qop;Queen of the Pyramids;false;qop;qop;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/queen-of-the-pyramids.jpg;/library/2018-games/queen-of-the-pyramids.jpg;/library/2018-games/queen-of-the-pyramids.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_egyptian,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
sis;Silent Samurai;true;sis;sis;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/3/silent-samurai.png;/library/2019-games/Child_Friendly/3/silent-samurai.png;/library/2019-games/Child_Friendly/3/silent-samurai.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
strsawk;Stars Awakening;true;strsawk;strsawk;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/stars-awakening.jpg;/library/2018-games/stars-awakening.jpg;/library/2018-games/stars-awakening.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
totl;Treasures of the Lamps;true;totl;totl;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/2/treasure-lamps.png;/library/2019-games/Child_Friendly/2/treasure-lamps.png;/library/2019-games/Child_Friendly/2/treasure-lamps.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_fantasy,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
wis;Wild Spirit;false;wis;wis;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/wild-spirit.jpg;/library/2018-games/wild-spirit.jpg;/library/2018-games/wild-spirit.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
gtswng;Wings of Gold;false;gtswng;gtswng;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/wings-of-gold.jpg;/library/2018-games/wings-of-gold.jpg;/library/2018-games/wings-of-gold.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_classic,paylines_16-25,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
zcjb;Zhao Cai Jin Bao;true;zcjb;zcjb;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/zhao-cai-jin-bao-jackpot.jpg;/library/2018-games/zhao-cai-jin-bao-jackpot.jpg;/library/2018-games/zhao-cai-jin-bao-jackpot.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
zctz;Zhao Cai Tong Zi;false;zctz;zctz;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/3/zhao-cai-tong.png;/library/2019-games/Child_Friendly/3/zhao-cai-tong.png;/library/2019-games/Child_Friendly/3/zhao-cai-tong.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_1-15,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;false;false;false;;;;;;;;;;;;;;
super-fruits-wild;Super Fruits Wild;false;super-fruits-wild;super-fruits-wild;GPAS;GPAS;;;Sevens High (QS) SA;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Super_Fruits_Wild/300x300NoNews.jpg;/library/Games2017/Super_Fruits_Wild/300x300NoNews.jpg;/library/Games2017/Super_Fruits_Wild/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,studio_inspired,features_freerounds,bonus_type_games_bonus,theme_classic,paylines_1-15}}};false;false;false;false;;;;;;;;;;;;;;
BP_TheGoonies;The Goonies;false;BP_TheGoonies;bp_thegoonies;BLUEPRINT;BLUEPRINT;;;Sevens High (QS) SA;;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/The_Goonies/300x300NoNews.jpg;/library/Games2017/The_Goonies/300x300NoNews.jpg;/library/Games2017/The_Goonies/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_THE_GOONIES;GAME_DESC_THE_GOONIES;{{{games_category_slots,studio_blueprint,features_freerounds,features_trail_bonus,theme_movies_and_tv,paylines_16-25,bonus_type_games_bonus}}};false;false;false;false;;;;;;;;;;;;;;
pgas_yutu_pop;Yutu;false;pgas_yutu_pop;pgas_yutu_pop;GPAS;GPAS;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/thumb-yutu-300x300.png;/library/2018-games/thumb-yutu-300x300.png;/library/2018-games/thumb-yutu-300x300.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
wotp;Ways of the Phoenix;true;wotp;wotp;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/2/ways-phoenix.png;/library/2019-games/Child_Friendly/2/ways-phoenix.png;/library/2019-games/Child_Friendly/2/ways-phoenix.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,theme_asian,paylines_1-15,features_freerounds,bonus_type_free_spins,bonus_type_games_bonus,studio_playtech}}};false;true;false;false;;;;;;;;;;;;;;
galst;Galactic Streak;true;galst;galst;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2018-games/28-12-18/galatic-streak-300x300.jpg;/library/2018-games/28-12-18/galatic-streak-300x300.jpg;/library/2018-games/28-12-18/galatic-streak-300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
anwild;Anaconda Wild;true;anwild;anwild;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/May/anaconda-wild-300x300.png;/library/2021/Games/May/anaconda-wild-300x300.png;/library/2021/Games/May/anaconda-wild-300x300.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;true;false;false;;;;;;;;;;;;;;
PP_HTML5_CopsAndRobbers89;Cops and Robbers;false;PP_HTML5_CopsAndRobbers89;pp_html5_copsandrobbers89;GPAS;GPAS;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Cops_And_Robbers/300x300NoNews.jpg;/library/Games2017/Cops_And_Robbers/300x300NoNews.jpg;/library/Games2017/Cops_And_Robbers/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
PP_HTML5_CopsAndRobbers;Cops and Robbers;false;PP_HTML5_CopsAndRobbers;pp_html5_copsandrobbers;GPAS;GPAS;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/May/cops-n-robbers-megaways_300x300_CSS.svg;/library/2021/Games/May/cops-n-robbers-megaways_300x300_CSS.svg;/library/2021/Games/May/cops-n-robbers-megaways_300x300_CSS.svg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
ccccny;Coin Coin Coin;true;ccccny;ccccny;CASINO;NGM;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/2019/coi-coin-coin300x300.jpg;/library/games_images/2019/coi-coin-coin300x300.jpg;/library/games_images/2019/coi-coin-coin300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,studio_playtech,bonus_type_games_bonus,theme_asian,paylines_1-15}}};false;false;false;false;;;;;;;;;;;;;;
eggspendables;Eggspendables;false;eggspendables;eggspendables;GPAS;GPAS;;;;;unavailable;;Playtech;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Games2017/Eggspendables/300x300NoNews.jpg;/library/Games2017/Eggspendables/300x300NoNews.jpg;/library/Games2017/Eggspendables/300x300NoNews.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;{{{games_category_slots,studio_inspired,features_spin_the_wheel,features_freerounds,bonus_type_games_bonus,theme_superheros,paylines_16-25}}};false;false;false;false;;;;;;;;;;;;;;
pop_2ab31246_skw;Book of Gems Megaways;true;;pop_2ab31246_skw;SKYWIND;SKYWIND;;;;;unavailable;;Skywind;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/February/Book-of-Gems-Megaways_SUN.jpg;/library/2021/Games/February/Book-of-Gems-Megaways_SUN.jpg;/library/2021/Games/February/Book-of-Gems-Megaways_SUN.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_f7f84c2b_blp;Rolling in Gold;true;pop_f7f84c2b_blp;pop_f7f84c2b_blp;BLUEPRINT;BLUEPRINT;;;;;unavailable;;Blueprint;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/march/Rolling-in-Gold_SUN_nologo.jpg;/library/2021/Games/march/Rolling-in-Gold_SUN_nologo.jpg;/library/2021/Games/march/Rolling-in-Gold_SUN_nologo.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_e6fbb9c9_ing;Gimme Gold Megaways;true;pop_e6fbb9c9_ing;pop_e6fbb9c9_ing;INSPIRED;INSPIRED;;;;;unavailable;;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/march/gimme-gold-300x300.svg;/library/2021/Games/march/gimme-gold-300x300.svg;/library/2021/Games/march/gimme-gold-300x300.svg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_f1ea988f_skw;Super Wolf;true;pop_f1ea988f_skw;pop_f1ea988f_skw;SKYWIND;SKYWIND;;;;;unavailable;;Skywind;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/April/super-wolf_SUN.jpg;/library/2021/Games/April/super-wolf_SUN.jpg;/library/2021/Games/April/super-wolf_SUN.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_49c77b18_gmrgmm;Slingo Starburst;true;pop_49c77b18_gmrgmm;pop_49c77b18_gmrgmm;SLINGO;SLINGO;;;;;unavailable;;Slingo;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/march/Slingo-Starburst_SUN.jpg;/library/2021/Games/march/Slingo-Starburst_SUN.jpg;/library/2021/Games/march/Slingo-Starburst_SUN.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_d21e1b3c_mcg;Gold Collector;true;pop_d21e1b3c_mcg;pop_d21e1b3c_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/April/Gold-Collector_SUN.jpg;/library/2021/Games/April/Gold-Collector_SUN.jpg;/library/2021/Games/April/Gold-Collector_SUN.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_5462dc47_ing;Scarab Gold;true;pop_5462dc47_ing;pop_5462dc47_ing;INSPIRED;INSPIRED;;;;;unavailable;;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/May/ScarabGold_300x300_CSS.svg;/library/2021/Games/May/ScarabGold_300x300_CSS.svg;/library/2021/Games/May/ScarabGold_300x300_CSS.svg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_29e893bd_ing;Reel King;true;;pop_29e893bd_ing;INSPIRED;INSPIRED;;;;;unavailable;;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/july/ReelKing_300x300_CSS.svg;/library/2021/Games/july/ReelKing_300x300_CSS.svg;/library/2021/Games/july/ReelKing_300x300_CSS.svg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_f1ef85f7_gmrgmm;Slingone Fishin;true;;pop_f1ef85f7_gmrgmm;SLINGO;SLINGO;;;;;unavailable;;Slingo;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/june/SlingoneFishin_SUNFAB_Char.jpg;/library/2021/Games/june/SlingoneFishin_SUNFAB_Char.jpg;/library/2021/Games/june/SlingoneFishin_SUNFAB_Char.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_039c0bc3_mcg;Hyper Gold;true;pop_039c0bc3_mcg;pop_039c0bc3_mcg;MICROGAMING;MICROGAMING;;;;;unavailable;;Games Global;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/june/Hyper-Gold_SUNFAB.jpg;/library/2021/Games/june/Hyper-Gold_SUNFAB.jpg;/library/2021/Games/june/Hyper-Gold_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_7f89fd9c_ing;Big Spin Bonus;true;;pop_7f89fd9c_ing;INSPIRED;INSPIRED;;;;;unavailable;;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/july/BinspinBonus300x300CSS.svg;/library/2021/Games/july/BinspinBonus300x300CSS.svg;/library/2021/Games/july/BinspinBonus300x300CSS.svg;/library/2021/Games/july/BinspinBonus300x300CSS.svg;/library/2021/Games/july/BinspinBonus300x300CSS.svg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_165e23d8_skw;Big Buffalo Megaways;true;pop_165e23d8_skw;pop_165e23d8_skw;SKYWIND;SKYWIND;;;;;unavailable;;Skywind;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/july/Big-Buffalo-Megaways_SUNFAB.jpg;/library/2021/Games/july/Big-Buffalo-Megaways_SUNFAB.jpg;/library/2021/Games/july/Big-Buffalo-Megaways_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
pop_81706817_ing;Jungle Falls;true;pop_81706817_ing;pop_81706817_ing;INSPIRED;INSPIRED;;;;;unavailable;;Inspired;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2021/Games/Septemeber/Jungle-Falls.png_SUNFAB.jpg;/library/2021/Games/Septemeber/Jungle-Falls.png_SUNFAB.jpg;/library/2021/Games/Septemeber/Jungle-Falls.png_SUNFAB.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
